Parameters transmitter:
Bitrate: 960
Baudrate: 240
Bits per symbol: 4
Modulation: DP_QPSK
N bits: 32768
N samples: 65536
N samples per bits: 2
N samples per sym: 8
N symbols: 8192
df: 2.92969e+07
dt: 5.20833e-13

 f[i] ; t[i] 
-8.35869e+11;2.20677e-09
-8.3584e+11;2.20729e-09
-8.35811e+11;2.20781e-09
-8.35781e+11;2.20833e-09
-8.35752e+11;2.20885e-09
-8.35723e+11;2.20938e-09
-8.35693e+11;2.2099e-09
-8.35664e+11;2.21042e-09
-8.35635e+11;2.21094e-09
-8.35605e+11;2.21146e-09
-8.35576e+11;2.21198e-09
-8.35547e+11;2.2125e-09
-8.35518e+11;2.21302e-09
-8.35488e+11;2.21354e-09
-8.35459e+11;2.21406e-09
-8.3543e+11;2.21458e-09
-8.354e+11;2.2151e-09
-8.35371e+11;2.21563e-09
-8.35342e+11;2.21615e-09
-8.35312e+11;2.21667e-09
-8.35283e+11;2.21719e-09
-8.35254e+11;2.21771e-09
-8.35225e+11;2.21823e-09
-8.35195e+11;2.21875e-09
-8.35166e+11;2.21927e-09
-8.35137e+11;2.21979e-09
-8.35107e+11;2.22031e-09
-8.35078e+11;2.22083e-09
-8.35049e+11;2.22135e-09
-8.3502e+11;2.22188e-09
-8.3499e+11;2.2224e-09
-8.34961e+11;2.22292e-09
-8.34932e+11;2.22344e-09
-8.34902e+11;2.22396e-09
-8.34873e+11;2.22448e-09
-8.34844e+11;2.225e-09
-8.34814e+11;2.22552e-09
-8.34785e+11;2.22604e-09
-8.34756e+11;2.22656e-09
-8.34727e+11;2.22708e-09
-8.34697e+11;2.2276e-09
-8.34668e+11;2.22812e-09
-8.34639e+11;2.22865e-09
-8.34609e+11;2.22917e-09
-8.3458e+11;2.22969e-09
-8.34551e+11;2.23021e-09
-8.34521e+11;2.23073e-09
-8.34492e+11;2.23125e-09
-8.34463e+11;2.23177e-09
-8.34434e+11;2.23229e-09
-8.34404e+11;2.23281e-09
-8.34375e+11;2.23333e-09
-8.34346e+11;2.23385e-09
-8.34316e+11;2.23437e-09
-8.34287e+11;2.2349e-09
-8.34258e+11;2.23542e-09
-8.34229e+11;2.23594e-09
-8.34199e+11;2.23646e-09
-8.3417e+11;2.23698e-09
-8.34141e+11;2.2375e-09
-8.34111e+11;2.23802e-09
-8.34082e+11;2.23854e-09
-8.34053e+11;2.23906e-09
-8.34023e+11;2.23958e-09
-8.33994e+11;2.2401e-09
-8.33965e+11;2.24063e-09
-8.33936e+11;2.24115e-09
-8.33906e+11;2.24167e-09
-8.33877e+11;2.24219e-09
-8.33848e+11;2.24271e-09
-8.33818e+11;2.24323e-09
-8.33789e+11;2.24375e-09
-8.3376e+11;2.24427e-09
-8.3373e+11;2.24479e-09
-8.33701e+11;2.24531e-09
-8.33672e+11;2.24583e-09
-8.33643e+11;2.24635e-09
-8.33613e+11;2.24688e-09
-8.33584e+11;2.2474e-09
-8.33555e+11;2.24792e-09
-8.33525e+11;2.24844e-09
-8.33496e+11;2.24896e-09
-8.33467e+11;2.24948e-09
-8.33438e+11;2.25e-09
-8.33408e+11;2.25052e-09
-8.33379e+11;2.25104e-09
-8.3335e+11;2.25156e-09
-8.3332e+11;2.25208e-09
-8.33291e+11;2.2526e-09
-8.33262e+11;2.25313e-09
-8.33232e+11;2.25365e-09
-8.33203e+11;2.25417e-09
-8.33174e+11;2.25469e-09
-8.33145e+11;2.25521e-09
-8.33115e+11;2.25573e-09
-8.33086e+11;2.25625e-09
-8.33057e+11;2.25677e-09
-8.33027e+11;2.25729e-09
-8.32998e+11;2.25781e-09
-8.32969e+11;2.25833e-09
-8.32939e+11;2.25885e-09
-8.3291e+11;2.25938e-09
-8.32881e+11;2.2599e-09
-8.32852e+11;2.26042e-09
-8.32822e+11;2.26094e-09
-8.32793e+11;2.26146e-09
-8.32764e+11;2.26198e-09
-8.32734e+11;2.2625e-09
-8.32705e+11;2.26302e-09
-8.32676e+11;2.26354e-09
-8.32646e+11;2.26406e-09
-8.32617e+11;2.26458e-09
-8.32588e+11;2.2651e-09
-8.32559e+11;2.26563e-09
-8.32529e+11;2.26615e-09
-8.325e+11;2.26667e-09
-8.32471e+11;2.26719e-09
-8.32441e+11;2.26771e-09
-8.32412e+11;2.26823e-09
-8.32383e+11;2.26875e-09
-8.32354e+11;2.26927e-09
-8.32324e+11;2.26979e-09
-8.32295e+11;2.27031e-09
-8.32266e+11;2.27083e-09
-8.32236e+11;2.27135e-09
-8.32207e+11;2.27188e-09
-8.32178e+11;2.2724e-09
-8.32148e+11;2.27292e-09
-8.32119e+11;2.27344e-09
-8.3209e+11;2.27396e-09
-8.32061e+11;2.27448e-09
-8.32031e+11;2.275e-09
-8.32002e+11;2.27552e-09
-8.31973e+11;2.27604e-09
-8.31943e+11;2.27656e-09
-8.31914e+11;2.27708e-09
-8.31885e+11;2.2776e-09
-8.31855e+11;2.27812e-09
-8.31826e+11;2.27865e-09
-8.31797e+11;2.27917e-09
-8.31768e+11;2.27969e-09
-8.31738e+11;2.28021e-09
-8.31709e+11;2.28073e-09
-8.3168e+11;2.28125e-09
-8.3165e+11;2.28177e-09
-8.31621e+11;2.28229e-09
-8.31592e+11;2.28281e-09
-8.31562e+11;2.28333e-09
-8.31533e+11;2.28385e-09
-8.31504e+11;2.28437e-09
-8.31475e+11;2.2849e-09
-8.31445e+11;2.28542e-09
-8.31416e+11;2.28594e-09
-8.31387e+11;2.28646e-09
-8.31357e+11;2.28698e-09
-8.31328e+11;2.2875e-09
-8.31299e+11;2.28802e-09
-8.3127e+11;2.28854e-09
-8.3124e+11;2.28906e-09
-8.31211e+11;2.28958e-09
-8.31182e+11;2.2901e-09
-8.31152e+11;2.29063e-09
-8.31123e+11;2.29115e-09
-8.31094e+11;2.29167e-09
-8.31064e+11;2.29219e-09
-8.31035e+11;2.29271e-09
-8.31006e+11;2.29323e-09
-8.30977e+11;2.29375e-09
-8.30947e+11;2.29427e-09
-8.30918e+11;2.29479e-09
-8.30889e+11;2.29531e-09
-8.30859e+11;2.29583e-09
-8.3083e+11;2.29635e-09
-8.30801e+11;2.29688e-09
-8.30771e+11;2.2974e-09
-8.30742e+11;2.29792e-09
-8.30713e+11;2.29844e-09
-8.30684e+11;2.29896e-09
-8.30654e+11;2.29948e-09
-8.30625e+11;2.3e-09
-8.30596e+11;2.30052e-09
-8.30566e+11;2.30104e-09
-8.30537e+11;2.30156e-09
-8.30508e+11;2.30208e-09
-8.30479e+11;2.3026e-09
-8.30449e+11;2.30313e-09
-8.3042e+11;2.30365e-09
-8.30391e+11;2.30417e-09
-8.30361e+11;2.30469e-09
-8.30332e+11;2.30521e-09
-8.30303e+11;2.30573e-09
-8.30273e+11;2.30625e-09
-8.30244e+11;2.30677e-09
-8.30215e+11;2.30729e-09
-8.30186e+11;2.30781e-09
-8.30156e+11;2.30833e-09
-8.30127e+11;2.30885e-09
-8.30098e+11;2.30938e-09
-8.30068e+11;2.3099e-09
-8.30039e+11;2.31042e-09
-8.3001e+11;2.31094e-09
-8.2998e+11;2.31146e-09
-8.29951e+11;2.31198e-09
-8.29922e+11;2.3125e-09
-8.29893e+11;2.31302e-09
-8.29863e+11;2.31354e-09
-8.29834e+11;2.31406e-09
-8.29805e+11;2.31458e-09
-8.29775e+11;2.3151e-09
-8.29746e+11;2.31563e-09
-8.29717e+11;2.31615e-09
-8.29688e+11;2.31667e-09
-8.29658e+11;2.31719e-09
-8.29629e+11;2.31771e-09
-8.296e+11;2.31823e-09
-8.2957e+11;2.31875e-09
-8.29541e+11;2.31927e-09
-8.29512e+11;2.31979e-09
-8.29482e+11;2.32031e-09
-8.29453e+11;2.32083e-09
-8.29424e+11;2.32135e-09
-8.29395e+11;2.32187e-09
-8.29365e+11;2.3224e-09
-8.29336e+11;2.32292e-09
-8.29307e+11;2.32344e-09
-8.29277e+11;2.32396e-09
-8.29248e+11;2.32448e-09
-8.29219e+11;2.325e-09
-8.29189e+11;2.32552e-09
-8.2916e+11;2.32604e-09
-8.29131e+11;2.32656e-09
-8.29102e+11;2.32708e-09
-8.29072e+11;2.3276e-09
-8.29043e+11;2.32812e-09
-8.29014e+11;2.32865e-09
-8.28984e+11;2.32917e-09
-8.28955e+11;2.32969e-09
-8.28926e+11;2.33021e-09
-8.28896e+11;2.33073e-09
-8.28867e+11;2.33125e-09
-8.28838e+11;2.33177e-09
-8.28809e+11;2.33229e-09
-8.28779e+11;2.33281e-09
-8.2875e+11;2.33333e-09
-8.28721e+11;2.33385e-09
-8.28691e+11;2.33438e-09
-8.28662e+11;2.3349e-09
-8.28633e+11;2.33542e-09
-8.28604e+11;2.33594e-09
-8.28574e+11;2.33646e-09
-8.28545e+11;2.33698e-09
-8.28516e+11;2.3375e-09
-8.28486e+11;2.33802e-09
-8.28457e+11;2.33854e-09
-8.28428e+11;2.33906e-09
-8.28398e+11;2.33958e-09
-8.28369e+11;2.3401e-09
-8.2834e+11;2.34063e-09
-8.28311e+11;2.34115e-09
-8.28281e+11;2.34167e-09
-8.28252e+11;2.34219e-09
-8.28223e+11;2.34271e-09
-8.28193e+11;2.34323e-09
-8.28164e+11;2.34375e-09
-8.28135e+11;2.34427e-09
-8.28105e+11;2.34479e-09
-8.28076e+11;2.34531e-09
-8.28047e+11;2.34583e-09
-8.28018e+11;2.34635e-09
-8.27988e+11;2.34688e-09
-8.27959e+11;2.3474e-09
-8.2793e+11;2.34792e-09
-8.279e+11;2.34844e-09
-8.27871e+11;2.34896e-09
-8.27842e+11;2.34948e-09
-8.27812e+11;2.35e-09
-8.27783e+11;2.35052e-09
-8.27754e+11;2.35104e-09
-8.27725e+11;2.35156e-09
-8.27695e+11;2.35208e-09
-8.27666e+11;2.3526e-09
-8.27637e+11;2.35313e-09
-8.27607e+11;2.35365e-09
-8.27578e+11;2.35417e-09
-8.27549e+11;2.35469e-09
-8.2752e+11;2.35521e-09
-8.2749e+11;2.35573e-09
-8.27461e+11;2.35625e-09
-8.27432e+11;2.35677e-09
-8.27402e+11;2.35729e-09
-8.27373e+11;2.35781e-09
-8.27344e+11;2.35833e-09
-8.27314e+11;2.35885e-09
-8.27285e+11;2.35938e-09
-8.27256e+11;2.3599e-09
-8.27227e+11;2.36042e-09
-8.27197e+11;2.36094e-09
-8.27168e+11;2.36146e-09
-8.27139e+11;2.36198e-09
-8.27109e+11;2.3625e-09
-8.2708e+11;2.36302e-09
-8.27051e+11;2.36354e-09
-8.27021e+11;2.36406e-09
-8.26992e+11;2.36458e-09
-8.26963e+11;2.3651e-09
-8.26934e+11;2.36562e-09
-8.26904e+11;2.36615e-09
-8.26875e+11;2.36667e-09
-8.26846e+11;2.36719e-09
-8.26816e+11;2.36771e-09
-8.26787e+11;2.36823e-09
-8.26758e+11;2.36875e-09
-8.26729e+11;2.36927e-09
-8.26699e+11;2.36979e-09
-8.2667e+11;2.37031e-09
-8.26641e+11;2.37083e-09
-8.26611e+11;2.37135e-09
-8.26582e+11;2.37187e-09
-8.26553e+11;2.3724e-09
-8.26523e+11;2.37292e-09
-8.26494e+11;2.37344e-09
-8.26465e+11;2.37396e-09
-8.26436e+11;2.37448e-09
-8.26406e+11;2.375e-09
-8.26377e+11;2.37552e-09
-8.26348e+11;2.37604e-09
-8.26318e+11;2.37656e-09
-8.26289e+11;2.37708e-09
-8.2626e+11;2.3776e-09
-8.2623e+11;2.37812e-09
-8.26201e+11;2.37865e-09
-8.26172e+11;2.37917e-09
-8.26143e+11;2.37969e-09
-8.26113e+11;2.38021e-09
-8.26084e+11;2.38073e-09
-8.26055e+11;2.38125e-09
-8.26025e+11;2.38177e-09
-8.25996e+11;2.38229e-09
-8.25967e+11;2.38281e-09
-8.25938e+11;2.38333e-09
-8.25908e+11;2.38385e-09
-8.25879e+11;2.38438e-09
-8.2585e+11;2.3849e-09
-8.2582e+11;2.38542e-09
-8.25791e+11;2.38594e-09
-8.25762e+11;2.38646e-09
-8.25732e+11;2.38698e-09
-8.25703e+11;2.3875e-09
-8.25674e+11;2.38802e-09
-8.25645e+11;2.38854e-09
-8.25615e+11;2.38906e-09
-8.25586e+11;2.38958e-09
-8.25557e+11;2.3901e-09
-8.25527e+11;2.39063e-09
-8.25498e+11;2.39115e-09
-8.25469e+11;2.39167e-09
-8.25439e+11;2.39219e-09
-8.2541e+11;2.39271e-09
-8.25381e+11;2.39323e-09
-8.25352e+11;2.39375e-09
-8.25322e+11;2.39427e-09
-8.25293e+11;2.39479e-09
-8.25264e+11;2.39531e-09
-8.25234e+11;2.39583e-09
-8.25205e+11;2.39635e-09
-8.25176e+11;2.39688e-09
-8.25146e+11;2.3974e-09
-8.25117e+11;2.39792e-09
-8.25088e+11;2.39844e-09
-8.25059e+11;2.39896e-09
-8.25029e+11;2.39948e-09
-8.25e+11;2.4e-09
-8.24971e+11;2.40052e-09
-8.24941e+11;2.40104e-09
-8.24912e+11;2.40156e-09
-8.24883e+11;2.40208e-09
-8.24854e+11;2.4026e-09
-8.24824e+11;2.40313e-09
-8.24795e+11;2.40365e-09
-8.24766e+11;2.40417e-09
-8.24736e+11;2.40469e-09
-8.24707e+11;2.40521e-09
-8.24678e+11;2.40573e-09
-8.24648e+11;2.40625e-09
-8.24619e+11;2.40677e-09
-8.2459e+11;2.40729e-09
-8.24561e+11;2.40781e-09
-8.24531e+11;2.40833e-09
-8.24502e+11;2.40885e-09
-8.24473e+11;2.40938e-09
-8.24443e+11;2.4099e-09
-8.24414e+11;2.41042e-09
-8.24385e+11;2.41094e-09
-8.24355e+11;2.41146e-09
-8.24326e+11;2.41198e-09
-8.24297e+11;2.4125e-09
-8.24268e+11;2.41302e-09
-8.24238e+11;2.41354e-09
-8.24209e+11;2.41406e-09
-8.2418e+11;2.41458e-09
-8.2415e+11;2.4151e-09
-8.24121e+11;2.41562e-09
-8.24092e+11;2.41615e-09
-8.24062e+11;2.41667e-09
-8.24033e+11;2.41719e-09
-8.24004e+11;2.41771e-09
-8.23975e+11;2.41823e-09
-8.23945e+11;2.41875e-09
-8.23916e+11;2.41927e-09
-8.23887e+11;2.41979e-09
-8.23857e+11;2.42031e-09
-8.23828e+11;2.42083e-09
-8.23799e+11;2.42135e-09
-8.2377e+11;2.42187e-09
-8.2374e+11;2.4224e-09
-8.23711e+11;2.42292e-09
-8.23682e+11;2.42344e-09
-8.23652e+11;2.42396e-09
-8.23623e+11;2.42448e-09
-8.23594e+11;2.425e-09
-8.23564e+11;2.42552e-09
-8.23535e+11;2.42604e-09
-8.23506e+11;2.42656e-09
-8.23477e+11;2.42708e-09
-8.23447e+11;2.4276e-09
-8.23418e+11;2.42813e-09
-8.23389e+11;2.42865e-09
-8.23359e+11;2.42917e-09
-8.2333e+11;2.42969e-09
-8.23301e+11;2.43021e-09
-8.23271e+11;2.43073e-09
-8.23242e+11;2.43125e-09
-8.23213e+11;2.43177e-09
-8.23184e+11;2.43229e-09
-8.23154e+11;2.43281e-09
-8.23125e+11;2.43333e-09
-8.23096e+11;2.43385e-09
-8.23066e+11;2.43438e-09
-8.23037e+11;2.4349e-09
-8.23008e+11;2.43542e-09
-8.22979e+11;2.43594e-09
-8.22949e+11;2.43646e-09
-8.2292e+11;2.43698e-09
-8.22891e+11;2.4375e-09
-8.22861e+11;2.43802e-09
-8.22832e+11;2.43854e-09
-8.22803e+11;2.43906e-09
-8.22773e+11;2.43958e-09
-8.22744e+11;2.4401e-09
-8.22715e+11;2.44063e-09
-8.22686e+11;2.44115e-09
-8.22656e+11;2.44167e-09
-8.22627e+11;2.44219e-09
-8.22598e+11;2.44271e-09
-8.22568e+11;2.44323e-09
-8.22539e+11;2.44375e-09
-8.2251e+11;2.44427e-09
-8.2248e+11;2.44479e-09
-8.22451e+11;2.44531e-09
-8.22422e+11;2.44583e-09
-8.22393e+11;2.44635e-09
-8.22363e+11;2.44688e-09
-8.22334e+11;2.4474e-09
-8.22305e+11;2.44792e-09
-8.22275e+11;2.44844e-09
-8.22246e+11;2.44896e-09
-8.22217e+11;2.44948e-09
-8.22188e+11;2.45e-09
-8.22158e+11;2.45052e-09
-8.22129e+11;2.45104e-09
-8.221e+11;2.45156e-09
-8.2207e+11;2.45208e-09
-8.22041e+11;2.4526e-09
-8.22012e+11;2.45313e-09
-8.21982e+11;2.45365e-09
-8.21953e+11;2.45417e-09
-8.21924e+11;2.45469e-09
-8.21895e+11;2.45521e-09
-8.21865e+11;2.45573e-09
-8.21836e+11;2.45625e-09
-8.21807e+11;2.45677e-09
-8.21777e+11;2.45729e-09
-8.21748e+11;2.45781e-09
-8.21719e+11;2.45833e-09
-8.21689e+11;2.45885e-09
-8.2166e+11;2.45937e-09
-8.21631e+11;2.4599e-09
-8.21602e+11;2.46042e-09
-8.21572e+11;2.46094e-09
-8.21543e+11;2.46146e-09
-8.21514e+11;2.46198e-09
-8.21484e+11;2.4625e-09
-8.21455e+11;2.46302e-09
-8.21426e+11;2.46354e-09
-8.21396e+11;2.46406e-09
-8.21367e+11;2.46458e-09
-8.21338e+11;2.4651e-09
-8.21309e+11;2.46562e-09
-8.21279e+11;2.46615e-09
-8.2125e+11;2.46667e-09
-8.21221e+11;2.46719e-09
-8.21191e+11;2.46771e-09
-8.21162e+11;2.46823e-09
-8.21133e+11;2.46875e-09
-8.21104e+11;2.46927e-09
-8.21074e+11;2.46979e-09
-8.21045e+11;2.47031e-09
-8.21016e+11;2.47083e-09
-8.20986e+11;2.47135e-09
-8.20957e+11;2.47188e-09
-8.20928e+11;2.4724e-09
-8.20898e+11;2.47292e-09
-8.20869e+11;2.47344e-09
-8.2084e+11;2.47396e-09
-8.20811e+11;2.47448e-09
-8.20781e+11;2.475e-09
-8.20752e+11;2.47552e-09
-8.20723e+11;2.47604e-09
-8.20693e+11;2.47656e-09
-8.20664e+11;2.47708e-09
-8.20635e+11;2.4776e-09
-8.20605e+11;2.47813e-09
-8.20576e+11;2.47865e-09
-8.20547e+11;2.47917e-09
-8.20518e+11;2.47969e-09
-8.20488e+11;2.48021e-09
-8.20459e+11;2.48073e-09
-8.2043e+11;2.48125e-09
-8.204e+11;2.48177e-09
-8.20371e+11;2.48229e-09
-8.20342e+11;2.48281e-09
-8.20312e+11;2.48333e-09
-8.20283e+11;2.48385e-09
-8.20254e+11;2.48438e-09
-8.20225e+11;2.4849e-09
-8.20195e+11;2.48542e-09
-8.20166e+11;2.48594e-09
-8.20137e+11;2.48646e-09
-8.20107e+11;2.48698e-09
-8.20078e+11;2.4875e-09
-8.20049e+11;2.48802e-09
-8.2002e+11;2.48854e-09
-8.1999e+11;2.48906e-09
-8.19961e+11;2.48958e-09
-8.19932e+11;2.4901e-09
-8.19902e+11;2.49063e-09
-8.19873e+11;2.49115e-09
-8.19844e+11;2.49167e-09
-8.19814e+11;2.49219e-09
-8.19785e+11;2.49271e-09
-8.19756e+11;2.49323e-09
-8.19727e+11;2.49375e-09
-8.19697e+11;2.49427e-09
-8.19668e+11;2.49479e-09
-8.19639e+11;2.49531e-09
-8.19609e+11;2.49583e-09
-8.1958e+11;2.49635e-09
-8.19551e+11;2.49688e-09
-8.19521e+11;2.4974e-09
-8.19492e+11;2.49792e-09
-8.19463e+11;2.49844e-09
-8.19434e+11;2.49896e-09
-8.19404e+11;2.49948e-09
-8.19375e+11;2.5e-09
-8.19346e+11;2.50052e-09
-8.19316e+11;2.50104e-09
-8.19287e+11;2.50156e-09
-8.19258e+11;2.50208e-09
-8.19229e+11;2.5026e-09
-8.19199e+11;2.50313e-09
-8.1917e+11;2.50365e-09
-8.19141e+11;2.50417e-09
-8.19111e+11;2.50469e-09
-8.19082e+11;2.50521e-09
-8.19053e+11;2.50573e-09
-8.19023e+11;2.50625e-09
-8.18994e+11;2.50677e-09
-8.18965e+11;2.50729e-09
-8.18936e+11;2.50781e-09
-8.18906e+11;2.50833e-09
-8.18877e+11;2.50885e-09
-8.18848e+11;2.50937e-09
-8.18818e+11;2.5099e-09
-8.18789e+11;2.51042e-09
-8.1876e+11;2.51094e-09
-8.1873e+11;2.51146e-09
-8.18701e+11;2.51198e-09
-8.18672e+11;2.5125e-09
-8.18643e+11;2.51302e-09
-8.18613e+11;2.51354e-09
-8.18584e+11;2.51406e-09
-8.18555e+11;2.51458e-09
-8.18525e+11;2.5151e-09
-8.18496e+11;2.51562e-09
-8.18467e+11;2.51615e-09
-8.18438e+11;2.51667e-09
-8.18408e+11;2.51719e-09
-8.18379e+11;2.51771e-09
-8.1835e+11;2.51823e-09
-8.1832e+11;2.51875e-09
-8.18291e+11;2.51927e-09
-8.18262e+11;2.51979e-09
-8.18232e+11;2.52031e-09
-8.18203e+11;2.52083e-09
-8.18174e+11;2.52135e-09
-8.18145e+11;2.52188e-09
-8.18115e+11;2.5224e-09
-8.18086e+11;2.52292e-09
-8.18057e+11;2.52344e-09
-8.18027e+11;2.52396e-09
-8.17998e+11;2.52448e-09
-8.17969e+11;2.525e-09
-8.17939e+11;2.52552e-09
-8.1791e+11;2.52604e-09
-8.17881e+11;2.52656e-09
-8.17852e+11;2.52708e-09
-8.17822e+11;2.5276e-09
-8.17793e+11;2.52813e-09
-8.17764e+11;2.52865e-09
-8.17734e+11;2.52917e-09
-8.17705e+11;2.52969e-09
-8.17676e+11;2.53021e-09
-8.17646e+11;2.53073e-09
-8.17617e+11;2.53125e-09
-8.17588e+11;2.53177e-09
-8.17559e+11;2.53229e-09
-8.17529e+11;2.53281e-09
-8.175e+11;2.53333e-09
-8.17471e+11;2.53385e-09
-8.17441e+11;2.53438e-09
-8.17412e+11;2.5349e-09
-8.17383e+11;2.53542e-09
-8.17354e+11;2.53594e-09
-8.17324e+11;2.53646e-09
-8.17295e+11;2.53698e-09
-8.17266e+11;2.5375e-09
-8.17236e+11;2.53802e-09
-8.17207e+11;2.53854e-09
-8.17178e+11;2.53906e-09
-8.17148e+11;2.53958e-09
-8.17119e+11;2.5401e-09
-8.1709e+11;2.54063e-09
-8.17061e+11;2.54115e-09
-8.17031e+11;2.54167e-09
-8.17002e+11;2.54219e-09
-8.16973e+11;2.54271e-09
-8.16943e+11;2.54323e-09
-8.16914e+11;2.54375e-09
-8.16885e+11;2.54427e-09
-8.16855e+11;2.54479e-09
-8.16826e+11;2.54531e-09
-8.16797e+11;2.54583e-09
-8.16768e+11;2.54635e-09
-8.16738e+11;2.54688e-09
-8.16709e+11;2.5474e-09
-8.1668e+11;2.54792e-09
-8.1665e+11;2.54844e-09
-8.16621e+11;2.54896e-09
-8.16592e+11;2.54948e-09
-8.16562e+11;2.55e-09
-8.16533e+11;2.55052e-09
-8.16504e+11;2.55104e-09
-8.16475e+11;2.55156e-09
-8.16445e+11;2.55208e-09
-8.16416e+11;2.5526e-09
-8.16387e+11;2.55312e-09
-8.16357e+11;2.55365e-09
-8.16328e+11;2.55417e-09
-8.16299e+11;2.55469e-09
-8.1627e+11;2.55521e-09
-8.1624e+11;2.55573e-09
-8.16211e+11;2.55625e-09
-8.16182e+11;2.55677e-09
-8.16152e+11;2.55729e-09
-8.16123e+11;2.55781e-09
-8.16094e+11;2.55833e-09
-8.16064e+11;2.55885e-09
-8.16035e+11;2.55937e-09
-8.16006e+11;2.5599e-09
-8.15977e+11;2.56042e-09
-8.15947e+11;2.56094e-09
-8.15918e+11;2.56146e-09
-8.15889e+11;2.56198e-09
-8.15859e+11;2.5625e-09
-8.1583e+11;2.56302e-09
-8.15801e+11;2.56354e-09
-8.15771e+11;2.56406e-09
-8.15742e+11;2.56458e-09
-8.15713e+11;2.5651e-09
-8.15684e+11;2.56563e-09
-8.15654e+11;2.56615e-09
-8.15625e+11;2.56667e-09
-8.15596e+11;2.56719e-09
-8.15566e+11;2.56771e-09
-8.15537e+11;2.56823e-09
-8.15508e+11;2.56875e-09
-8.15479e+11;2.56927e-09
-8.15449e+11;2.56979e-09
-8.1542e+11;2.57031e-09
-8.15391e+11;2.57083e-09
-8.15361e+11;2.57135e-09
-8.15332e+11;2.57188e-09
-8.15303e+11;2.5724e-09
-8.15273e+11;2.57292e-09
-8.15244e+11;2.57344e-09
-8.15215e+11;2.57396e-09
-8.15186e+11;2.57448e-09
-8.15156e+11;2.575e-09
-8.15127e+11;2.57552e-09
-8.15098e+11;2.57604e-09
-8.15068e+11;2.57656e-09
-8.15039e+11;2.57708e-09
-8.1501e+11;2.5776e-09
-8.1498e+11;2.57813e-09
-8.14951e+11;2.57865e-09
-8.14922e+11;2.57917e-09
-8.14893e+11;2.57969e-09
-8.14863e+11;2.58021e-09
-8.14834e+11;2.58073e-09
-8.14805e+11;2.58125e-09
-8.14775e+11;2.58177e-09
-8.14746e+11;2.58229e-09
-8.14717e+11;2.58281e-09
-8.14688e+11;2.58333e-09
-8.14658e+11;2.58385e-09
-8.14629e+11;2.58438e-09
-8.146e+11;2.5849e-09
-8.1457e+11;2.58542e-09
-8.14541e+11;2.58594e-09
-8.14512e+11;2.58646e-09
-8.14482e+11;2.58698e-09
-8.14453e+11;2.5875e-09
-8.14424e+11;2.58802e-09
-8.14395e+11;2.58854e-09
-8.14365e+11;2.58906e-09
-8.14336e+11;2.58958e-09
-8.14307e+11;2.5901e-09
-8.14277e+11;2.59063e-09
-8.14248e+11;2.59115e-09
-8.14219e+11;2.59167e-09
-8.14189e+11;2.59219e-09
-8.1416e+11;2.59271e-09
-8.14131e+11;2.59323e-09
-8.14102e+11;2.59375e-09
-8.14072e+11;2.59427e-09
-8.14043e+11;2.59479e-09
-8.14014e+11;2.59531e-09
-8.13984e+11;2.59583e-09
-8.13955e+11;2.59635e-09
-8.13926e+11;2.59688e-09
-8.13896e+11;2.5974e-09
-8.13867e+11;2.59792e-09
-8.13838e+11;2.59844e-09
-8.13809e+11;2.59896e-09
-8.13779e+11;2.59948e-09
-8.1375e+11;2.6e-09
-8.13721e+11;2.60052e-09
-8.13691e+11;2.60104e-09
-8.13662e+11;2.60156e-09
-8.13633e+11;2.60208e-09
-8.13604e+11;2.6026e-09
-8.13574e+11;2.60312e-09
-8.13545e+11;2.60365e-09
-8.13516e+11;2.60417e-09
-8.13486e+11;2.60469e-09
-8.13457e+11;2.60521e-09
-8.13428e+11;2.60573e-09
-8.13398e+11;2.60625e-09
-8.13369e+11;2.60677e-09
-8.1334e+11;2.60729e-09
-8.13311e+11;2.60781e-09
-8.13281e+11;2.60833e-09
-8.13252e+11;2.60885e-09
-8.13223e+11;2.60937e-09
-8.13193e+11;2.6099e-09
-8.13164e+11;2.61042e-09
-8.13135e+11;2.61094e-09
-8.13105e+11;2.61146e-09
-8.13076e+11;2.61198e-09
-8.13047e+11;2.6125e-09
-8.13018e+11;2.61302e-09
-8.12988e+11;2.61354e-09
-8.12959e+11;2.61406e-09
-8.1293e+11;2.61458e-09
-8.129e+11;2.6151e-09
-8.12871e+11;2.61563e-09
-8.12842e+11;2.61615e-09
-8.12812e+11;2.61667e-09
-8.12783e+11;2.61719e-09
-8.12754e+11;2.61771e-09
-8.12725e+11;2.61823e-09
-8.12695e+11;2.61875e-09
-8.12666e+11;2.61927e-09
-8.12637e+11;2.61979e-09
-8.12607e+11;2.62031e-09
-8.12578e+11;2.62083e-09
-8.12549e+11;2.62135e-09
-8.1252e+11;2.62188e-09
-8.1249e+11;2.6224e-09
-8.12461e+11;2.62292e-09
-8.12432e+11;2.62344e-09
-8.12402e+11;2.62396e-09
-8.12373e+11;2.62448e-09
-8.12344e+11;2.625e-09
-8.12314e+11;2.62552e-09
-8.12285e+11;2.62604e-09
-8.12256e+11;2.62656e-09
-8.12227e+11;2.62708e-09
-8.12197e+11;2.6276e-09
-8.12168e+11;2.62813e-09
-8.12139e+11;2.62865e-09
-8.12109e+11;2.62917e-09
-8.1208e+11;2.62969e-09
-8.12051e+11;2.63021e-09
-8.12021e+11;2.63073e-09
-8.11992e+11;2.63125e-09
-8.11963e+11;2.63177e-09
